"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
2.09637572941727,-0.00509055824558544,0.0235736703065517,-0.215942540104612,0.829032537080496,NA
2.37686709968077,-0.0303683777777443,0.0221416752354185,-1.37154833384811,0.170204087143959,0.316339359598628
2.17746389638178,-0.0197710734711883,0.023132457829219,-0.854689701248051,0.392722953474724,0.56352945492809
2.20274425155219,-0.0313644413295135,0.022999951042862,-1.36367426483055,0.172670107157501,0.319892786588699
2.11641873207232,-0.0233223278545873,0.023463936320026,-0.993964846157642,0.320239982224505,NA
2.05905421331748,-0.00581430449711227,0.0237866245096526,-0.244435880120479,0.806893256063581,NA
2.19507825587274,-0.0115070986835631,0.0230377346015322,-0.499489159094567,0.617434822118037,0.755225039878028
2.09999438476556,-0.016576512021879,0.0235543747229343,-0.703755129009595,0.481585281804334,NA
2.10292602016982,0.000952106841586997,0.0235363379310602,0.0404526330466444,0.967732269457357,NA
2.18805282181109,-0.0910145015089024,0.0230911158754333,-3.94153760259516,8.09609394986199e-05,0.000552170319733594
2.10152553520099,-0.0232719707450522,0.0235465795342875,-0.988337635670803,0.322987319225558,NA
2.06215367372308,0.0040198717447462,0.0237681655598793,0.169128397167165,0.865695648963059,NA
2.19892264331879,-0.0882367525136806,0.0230328738810295,-3.83090503466677,0.00012767277853182,0.000837182570678116
2.49714887042244,-0.00381753201222103,0.021598815196498,-0.176747288103099,0.859706895035847,0.922094670683636
2.09177548017564,0.00121485359543738,0.0235992103286724,0.0514785697706745,0.958944178051367,NA
2.06170993532746,-0.00793012423374878,0.0237714702044052,-0.33359839191937,0.738682631873976,NA
2.11950525171071,-0.0455444019431003,0.0234497734409441,-1.94221074492678,0.0521115928458274,0.129375312874468
2.10559975052331,-0.0130168571544362,0.0235226602513301,-0.553375214170353,0.580006507481189,NA
3.01021602999881,-0.0825475319961724,0.0196852044215191,-4.19337946554086,2.74829136694817e-05,0.000213968182858774
2.22303445034345,0.019631044308446,0.0228912979963206,0.857576722455904,0.391126233094838,0.562462222480691
2.06312808092365,-0.00790847461138241,0.0237634060076986,-0.33280055093198,0.739284842338811,NA
2.24128058514843,-0.0109537429151753,0.0227984399404687,-0.480460195687853,0.630900200109771,0.765891271671544
2.24636613900924,-0.0270527249855018,0.0227747599735883,-1.18783798454406,0.234897246164399,0.395382236032435
2.72898844367972,-0.0846372804119924,0.0206741718762718,-4.09386556900654,4.24240339800763e-05,0.000307962635399033
2.06311856072463,-0.00164589768944301,0.0237628918155666,-0.0692633582737945,0.944779991525725,NA
2.13787844043268,0.00359518491562295,0.0233428409105332,0.154016596754539,0.877596649407375,0.932604769287755
3.3959516334499,0.108654578190957,0.0185284331414843,5.86420758632226,4.5128261575417e-09,7.80506913287582e-08
5.17164707615063,0.0502999707353636,0.0150093710585461,3.35123773935376,0.000804512023755493,0.0042053295846205
2.16623971143683,-0.0451626317201556,0.0231953909324003,-1.94705197475549,0.0515285038272714,0.128082651233492
2.17201316887127,-0.0217373206090514,0.0231609973293214,-0.938531286022488,0.347971446640609,0.523972628609615
2.07458039249502,0.00550203187549155,0.0236966421185627,0.232186140465089,0.816393441950363,NA
2.27579577532284,-0.0249740914252485,0.0226269846936193,-1.10373042468584,0.269710093626425,0.436310678766665
2.08382233982945,-0.0242564516361393,0.0236468966078117,-1.02577737951991,0.304996530837192,NA
2.99496776599098,0.0815567983729845,0.019725742257554,4.13453634890481,3.55671959378887e-05,0.000266443790499823
2.59373533296325,0.0243009375677389,0.0211920565180364,1.14670030004198,0.251505506434133,0.417071872638842
2.16493700567212,-0.0819712099991787,0.0232111159330058,-3.53154972108071,0.000413132185018213,0.00235540186015915
2.14113200268347,0.00494575414581869,0.0233252178684527,0.212034638806432,0.832080010802326,0.907435542885143
2.0820005284029,-0.00121937956599497,0.0236548200235797,-0.0515488836854162,0.958888150053478,NA
4.12775178423422,-0.132824056984957,0.0168224960662627,-7.89562122420905,2.88872744924689e-15,1.04848600517032e-13
2.06619169576701,-0.00747011269575721,0.0237456583437537,-0.314588569734148,0.753074058877471,NA
2.35387191674793,-0.0525192469292631,0.0222532049132925,-2.36007564455993,0.0182712089506992,0.0565123430011077
3.24681388690402,-0.0887179691773516,0.0189555170973138,-4.68032439958727,2.86421346188669e-06,3.01268493521715e-05
2.04341944150527,0.00186077239435779,0.0238770901177824,0.0779312883261261,0.937882710602956,NA
4.41043626494187,-0.0451352666566491,0.0162565792694011,-2.77643075512232,0.005495934060258,0.0208279736371836
2.16431762425575,-0.0455985113845783,0.0232059691535746,-1.96494751340969,0.0494203126874106,0.124007931641146
2.05682562926868,-0.00192067873140946,0.0237992560388024,-0.080703309728589,0.935677904622113,NA
2.09331119717871,-0.0155492909569444,0.0235920131250604,-0.659091315120849,0.509837132331175,NA
2.06661179103104,0.00914254869174265,0.0237421497838068,0.385076700087971,0.700180590083495,NA
2.05768924329949,0.00947035362531113,0.0237937424451299,0.398018665922373,0.690616426619269,NA
2.23912315576567,-0.0135131646547,0.0228100874561197,-0.592420554313769,0.553569005811179,0.702386670593505
2.11037312849406,0.0144239332802965,0.0234951086228189,0.613912176864239,0.539273363151225,NA
2.14810641558455,-0.0017583498943915,0.0232876253294799,-0.0755057619449758,0.939812313256721,0.967210994913167
2.53657569637368,0.0305151630821392,0.0214298299666606,1.42395731228913,0.154458829556253,0.294581505230787
2.20249180793425,-0.0277043640624723,0.0230008708879826,-1.204491960213,0.228399487658968,0.389354707122452
2.07109364365053,-0.0110999272812988,0.0237179119534592,-0.46799765945163,0.63978626348332,NA
2.13303326654353,0.00184485657176088,0.0233697256997294,0.0789421577071505,0.937078630851064,0.966050579409931
3.54060072583466,-0.0168354688816117,0.0181406741220843,-0.928050896472275,0.35338116902155,0.528226956246249
2.05389816946203,0.00177726332075105,0.023816019216312,0.0746247013242991,0.940513320102838,NA
2.07249362050843,-0.00250401621381316,0.0237091505456554,-0.105613915141806,0.915888683816272,NA
2.0710714109963,-0.0146092839094096,0.0237182802895779,-0.615950386412671,0.537927265134545,NA
2.16906842194626,-0.044700937646955,0.0231803356512832,-1.92839906718436,0.0538055077757952,0.132306100704412
2.19828483166373,-0.0167816929712366,0.0230214226939147,-0.728959855972433,0.466026218979064,0.628111697860381
2.09931601734657,-0.0221682276345054,0.0235589851396748,-0.940967002741248,0.346721769232043,NA
2.11479997643823,-0.0266029293381413,0.023472925481722,-1.13334528151834,0.257069283054817,NA
2.09578277137559,-0.0174284407309139,0.023578049215611,-0.739180776642645,0.459797232153062,NA
2.06001776105422,-0.00795614260598854,0.0237811580878026,-0.334556566867501,0.737959613155638,NA
2.46884198834573,-0.12312959384958,0.021748703803661,-5.66146814822379,1.50083366978347e-08,2.4022660664795e-07
2.05752050052034,-0.00250057163865395,0.0237952530018611,-0.105086995227929,0.9163067784685,NA
2.1827726084657,-0.0279866604657096,0.0231046172774714,-1.21130162554125,0.225779825983576,0.385576283339746
2.44664773005027,-0.0459809195589516,0.0218253969092998,-2.10676212442025,0.0351382041300987,0.0951167563479669
2.15242785998705,0.00148224351023331,0.0232639317996663,0.0637142303802048,0.949197773565675,0.970223110621048
4.29562314394011,-0.109549272465051,0.0164843571184991,-6.64565027786937,3.0188127352041e-11,7.40902897011521e-10
2.10870353795712,0.0080988726899125,0.0235039086256966,0.344575569063355,0.730413475230427,NA
2.27952884893685,-0.0229443659633912,0.0226079644688892,-1.01487977809612,0.310163138723537,0.482663290151302
2.06715225779454,-0.0103851153896897,0.0237403058690857,-0.437446570695328,0.661787516233761,NA
2.10267678483994,-0.019405840467895,0.0235398158485392,-0.824383699208049,0.409721574002488,NA
2.27184459440138,-0.0755582999125876,0.0226567018288483,-3.33492052300308,0.000853237817932227,0.00438807030670182
2.21117715393548,-0.00193647818789947,0.0229529526022572,-0.0843672803867956,0.932764420980243,0.964521649476384
2.08591176311031,0.0116025957081639,0.0236319113470477,0.490971531577509,0.623446582773561,NA
2.05418003214688,0.00138718760123446,0.0238144219282756,0.0582498960257109,0.953549576881233,NA
2.08393855309493,-0.0139833062701761,0.0236448450381457,-0.591389211797209,0.554259667128799,NA
2.05473722943357,0.00296531859516636,0.0238110798875133,0.124535241961932,0.90089149850791,NA
2.10547440873301,0.000596148569682289,0.0235222803095366,0.0253439956431687,0.9797805817402,NA
2.19672731298266,-0.0714223199610222,0.0230397773218001,-3.09995704226893,0.0019354871153947,0.00864428127620823
2.56374279932388,-0.30779059212737,0.0214553439199907,-14.3456377709513,1.13452493090507e-46,1.21819614455931e-44
2.21675442402751,-0.0259141509842378,0.0229264638021582,-1.13031609269801,0.258343055937597,0.423738738096027
2.13711583038778,-0.0680340147060824,0.0233579522243622,-2.91267034252786,0.00358352689980628,0.0145200453157245
2.09641127558985,-0.0166469157727052,0.0235748109111025,-0.706131465294824,0.480106385708073,NA
2.21295920852719,0.0035565946665875,0.0229438925652365,0.155012697016211,0.87681130752981,0.932155670102178
2.09454939427226,-0.00877838654582575,0.0235842268571097,-0.372214302339083,0.709733298194107,NA
2.24697290948386,-0.00853278818459723,0.0227705162469487,-0.374729676396365,0.707861519260429,0.823384113018449
2.7264340820773,-0.00044457523970856,0.0206714007502543,-0.0215067786203648,0.982841396157538,0.989368077303896
2.07797827214688,0.00358892868790607,0.0236775926555138,0.151574897842088,0.879522233231772,NA
2.06422519356544,0.00188868340840432,0.0237562073547225,0.0795027329153563,0.936632757943632,NA
2.09974395398322,0.00303188655442508,0.0235542377008475,0.128719366465253,0.897579710670098,NA
2.1181939330481,-0.0322424617720777,0.0234551606857276,-1.37464254472992,0.16924229184125,0.315356027530659
2.06326594752503,0.00168250723797356,0.0237618583465696,0.0708070561415687,0.943551315934227,NA
2.26175544846797,-0.0756446224694635,0.0227071233302842,-3.33131684578368,0.000864361586023568,0.00439414771548896
2.06880958289879,-0.0189450701627248,0.0237316134521007,-0.798305189024045,0.424693407528071,NA
2.14863486410751,-0.0412184580127404,0.0232896113721538,-1.76982163223313,0.0767568590557242,0.174662341660434
2.05278135924345,0.000191666194542197,0.0238226160638135,0.00804555612317225,0.993580644241514,NA
2.12834714050136,-0.0148993704658112,0.0233972653340547,-0.636799653852076,0.524255351602444,0.676856734007764
2.05921081154865,0.00261889684871769,0.0237851998952746,0.110106152575913,0.912325188778562,NA
2.14195819687265,-0.0221910958986832,0.023323125522531,-0.951463210933964,0.341369285404137,0.519002152499386
2.38193994601404,-0.0638330533827741,0.0221245716434983,-2.88516561637172,0.00391207800757675,0.0156301163186438
2.14552085299472,-0.0401825278495055,0.0233061237653007,-1.72411887339804,0.0846863855987599,0.187565965266797
2.05668229759636,-0.00997154727702164,0.0238007545361565,-0.4189592923146,0.675245883079103,NA
2.05905704396921,-0.00110815844445058,0.0237862554226385,-0.0465881840062936,0.962841449602511,NA
2.2131126044274,-0.0555620586787309,0.0229505867683078,-2.4209428386143,0.0154803112811625,0.0494947421483322
2.10377449237005,-0.0143923771327524,0.0235329733511981,-0.611583454328761,0.540813387785632,NA
2.0724751825503,-0.0056211246088781,0.0237093995543566,-0.237084224591644,0.812591450473197,NA
2.24225995915046,-0.0642595747983771,0.022803161597438,-2.81801163947358,0.00483220580875625,0.018839023251384
2.1562068493815,-0.0200126432849768,0.0232455393496236,-0.860924024346241,0.389279888963817,0.560555463921728
2.56457477593756,-0.0570952426279861,0.0213197900283008,-2.67803963135638,0.00740544555014657,0.0268408342935692
2.08589982901164,-0.000784908091491888,0.02363256468413,-0.0332129881789334,0.973504740768251,NA
2.14669213756897,0.0258703563008945,0.0232950497326336,1.11055166646213,0.266761377183542,0.432899287784627
2.59625530961003,0.022589949420684,0.021183490323537,1.06639411521265,0.286245520771894,0.456151620677014
2.14979708562897,0.0191067859868427,0.0232783938358406,0.820794859026095,0.411763127413319,0.580105387399594
2.25034578162531,0.0404941680606725,0.02275173976898,1.7798273218597,0.0751042247767617,0.171885956704898
2.06270251244749,0.00402529038765109,0.0237649404813354,0.16937935909465,0.865498257979202,NA
2.21411250446309,-0.0155786917495338,0.0229389489144413,-0.679137122090464,0.4970509832143,0.654462792895628
2.19983743803642,-0.00555713826061407,0.0230122774529079,-0.241485801306982,0.809178619826066,0.891896194735574
2.13676345053619,-0.0285396301602255,0.0233522400661589,-1.22213672347365,0.221655927722204,0.382078478755932
2.10168315520108,-0.00501698643247954,0.0235438271455355,-0.213091372165926,0.831255694119635,NA
2.28707829726945,-0.0542229253068834,0.0225758982449336,-2.40180588690649,0.0163143629427648,0.0517123164864757
2.15061782696974,-0.0107395836755454,0.0232747451972792,-0.461426476832099,0.644492659333606,0.777555048269056
2.21981835691712,-0.0262087691860381,0.0229106037984271,-1.14395802994234,0.25264104310603,0.418139178221557
2.07542495039707,-0.00382830122032466,0.0236924636792541,-0.161583078575186,0.871634183529436,NA
2.09813749971929,0.00840318943429104,0.0235633828773082,0.356620671914787,0.721375799795674,NA
2.12304824821994,0.0017397693979592,0.0234251144817338,0.0742694085578884,0.940796018219821,0.967450654011364
2.11148523523643,-0.0190334092413241,0.0234905835346,-0.810256978643774,0.417792495776529,NA
2.06047838051677,0.0110576165263154,0.0237775170934814,0.465045045823846,0.641899198598156,NA
2.06884361684263,-0.00216028651592545,0.0237299609258338,-0.091036244125191,0.927463791967168,NA
2.26191692182851,-0.127843911105158,0.0227236136724274,-5.62603787179689,1.84395878948038e-08,2.86257939788611e-07
2.08010165783466,0.00729743820098717,0.023665448624618,0.308358329340776,0.757809686419638,NA
2.06116720975383,0.00303097286124539,0.0237738698540656,0.127491774786807,0.898551182829415,NA
2.11008654545524,-0.0137037580815091,0.0234977633309495,-0.583194148672845,0.559762609745288,NA
2.05124789062328,0.00273263291966233,0.0238313880818761,0.11466528555844,0.908710430499291,NA
2.07711854651367,0.0179642321579092,0.0236818368440106,0.758565827314726,0.448112321231794,NA
2.13031360341809,-0.030214917491759,0.0233877398739861,-1.29191267110709,0.196387389093632,0.352676168428077
2.19602158698156,-0.114900066893109,0.023056806332857,-4.98334700974485,6.2493728741684e-07,7.38744674162017e-06
2.1848736402868,-0.0406911768065445,0.0230955733259042,-1.76186043240177,0.0780928812487992,0.177465039663276
2.25927463162268,-0.050001769178891,0.0227137031950922,-2.20139220581588,0.027708270303534,0.0791620981953516
2.19822688430055,-0.034416630132238,0.023023840710864,-1.4948257575461,0.134959922208924,0.267738044289759
2.06144321582723,0.000683535066235607,0.0237724044979879,0.0287532994945236,0.977061347068473,NA
2.05458821385039,-0.00430710809342018,0.0238124035897829,-0.180876662751853,0.85646438712466,NA
2.06508842287962,-0.000839517948028444,0.0237515606684389,-0.035345801471648,0.971804001836213,NA
2.59515249863105,-0.092746563181439,0.0212036843901101,-4.37407770626403,1.21946938496685e-05,0.000107992185740879
2.2758950077995,-0.0393440807386691,0.0226284818287153,-1.73869732121144,0.0820880174848048,0.183310936792324
2.06354866167467,-0.00105369885517883,0.0237604319745442,-0.0443467886571976,0.964627976381376,NA
2.06283905373502,-0.00438959148032286,0.0237647150774636,-0.184710461119122,0.853456140582743,NA
2.12533872967386,-0.00526416205245032,0.0234125098102728,-0.224843987044077,0.822100645357094,0.901128610414815
2.07246877930464,-0.0118555560223474,0.023709980605166,-0.500023859984276,0.617058277005868,NA
3.01575074993121,0.351250624941272,0.0197809974300955,17.7569723762699,1.52227541955578e-70,3.92290375619524e-68
3.17619775698713,-0.0955618359648197,0.0191674477547956,-4.98563174332435,6.17596789757079e-07,7.33431763688476e-06
2.18921069269188,0.00536444666177174,0.0230673680769916,0.232555645007567,0.81610647313288,0.89684707090125
2.0854308987661,-0.0191831182193282,0.0236367173104658,-0.811581319324506,0.417031913947904,NA
2.72378619253145,0.033179758463797,0.0206808499456563,1.60437112357492,0.108632272162272,0.225944604812087
2.2258079368551,0.0798616077087773,0.0228811665980775,3.49027692126011,0.000482520269142076,0.00269729877132132
2.08951509501114,-0.0123356546081074,0.0236129844235843,-0.522409805843378,0.601385030043039,NA
3.22772487830465,0.0353726515253068,0.0189981959634253,1.86189528697383,0.0626178515141204,0.148450969044975
2.10702587569398,-0.000921369848534522,0.023514571969491,-0.03918293089621,0.968744542356964,NA
2.0656162096047,-0.00943335861467895,0.0237490567142392,-0.397209823033645,0.691212739069234,NA
2.1192656287705,-0.026114923340769,0.0234480483810172,-1.11373547667664,0.265392684900965,0.431765750624865
2.14067894259356,-0.0212750908024824,0.0233298669026555,-0.911925082609911,0.361808156625872,0.535850356106249
2.07852171911452,0.00631385819672404,0.0236742570950759,0.266697204958431,0.789702306119266,NA
2.1877652530632,-0.0677493127592225,0.0230859256794276,-2.93465870504797,0.00333914743905912,0.0137022021504066
2.22463144478094,-0.0233755828250829,0.0228849955493299,-1.021437071058,0.307047409318405,0.479422653647137
2.24349472266252,-0.0283795936918996,0.0227898561879578,-1.24527304858095,0.213031399048749,0.372443633208023
3.44814062736498,0.0524451654794707,0.0183821580686466,2.85304724742431,0.0043302182905605,0.0170887787668827
2.13186412171854,-0.0269554634065835,0.0233788150674656,-1.15298672446814,0.248915833514629,0.413617164825019
2.35100432553912,0.126039177523345,0.0222738666890062,5.65861236771948,1.52601788112401e-08,2.42749881460283e-07
2.45031894134265,-0.0841353886749105,0.0218180897476998,-3.85622158712499,0.000115153112810983,0.000766794758950654
3.15275394392425,-0.0166054400831389,0.0192237457496428,-0.863798361640704,0.387698668037306,0.559127333511644
2.2389996726014,-0.0439971947273121,0.0228152054032137,-1.92841545582205,0.0538034708949605,0.132306100704412
2.12321721199987,-0.013089898304494,0.0234248084527762,-0.558804923885842,0.576294861683449,0.719182498091162
2.07919854537861,0.000688543553097244,0.02367060155367,0.0290885532222771,0.976793965141578,NA
2.08352795977465,-0.0110839805463499,0.023646925955924,-0.468728179172614,0.639263942167904,NA
2.21190827070578,-0.0174442598179248,0.0229507622983695,-0.76007322071233,0.447210818792098,0.612936258040195
2.12355241524432,-0.0391347694761477,0.0234261643643673,-1.67055813608455,0.0948089873099896,0.204147702522403
2.12250833144282,-0.0113900176777067,0.0234284952193718,-0.486160872521118,0.626853110597365,0.763782726245584
4.83303495564957,0.0711939880322064,0.0155277231694197,4.58495989756024,4.54073578936602e-06,4.65327491608045e-05
2.0663408820758,-0.00297375237740582,0.0237444797819646,-0.125239735918096,0.900333760162733,NA
2.62501482756701,-0.0827772712934133,0.021078469580784,-3.92710063584864,8.59760138579833e-05,0.000580000491392731
2.43883972741028,0.0448482478022448,0.0218558244569466,2.05200439318089,0.0401692354676616,0.105306327365375
2.45908992381895,0.0369596202474059,0.0217651297413415,1.69811164402128,0.089486692317617,0.195264357411091
2.14583587755919,-0.0533513834212159,0.023307211973776,-2.28905042272941,0.0220764228837994,0.0658459974207768
2.14034923636515,-0.0239222696301212,0.023331737467027,-1.02531025235171,0.305216819792552,0.477851606686153
2.25411345043466,-0.0220415257523268,0.0227351881611467,-0.969489480188013,0.332301026442611,0.509422810911725
2.09399362327891,-0.027685301215505,0.0235896399396764,-1.17362118651671,0.240546791184281,NA
2.10322938036604,-0.00825927391211377,0.0235354919226825,-0.350928458994895,0.725642020400654,NA
2.13190946073516,-0.0436268702524489,0.0233815900692329,-1.8658641317066,0.0620603769832738,0.147691395038933
2.07738163712018,-0.0107991932914969,0.0236819112989312,-0.456010207756511,0.648382637867885,NA
2.1348193518949,-0.0331280410755216,0.0233636568829852,-1.41793047387403,0.156211064318068,0.296878015133574
2.07246274738244,-0.0126348822873759,0.0237100610218133,-0.532891175427671,0.594108914212425,NA
2.13253093297334,-0.0248557678706801,0.0233746860374748,-1.06336264071444,0.287617528075961,0.457242671099167
2.12826356501434,-0.00161931697735548,0.0233960618456674,-0.0692132286210107,0.944819893443271,0.968848460681946
2.60459435545348,0.00585204625221591,0.0211497350671495,0.276695960192216,0.782013574112248,0.876479609968501
2.44358626189299,-0.0331771722077354,0.0218370035192502,-1.51930974313799,0.128684548419332,0.257470387372471
2.09791593535908,-0.00295222390002498,0.02356485205157,-0.125280816258224,0.900301238928286,NA
2.09012669638685,-0.0103940593885256,0.0236096280925877,-0.440246637844705,0.659758484681515,NA
2.50929700270883,-0.0590429306202736,0.0215536853746505,-2.73934269680463,0.00615621665823571,0.0228596114240251
2.14708007638923,-0.0346813967320687,0.0232968239885564,-1.48867488328471,0.136573002052126,0.269073873309119
2.0621509481324,0.00206197902723853,0.0237682826516451,0.0867533871697629,0.930867539515909,NA
2.16670194038091,-0.0445899443006943,0.0231930342318186,-1.9225576030721,0.0545356328367142,0.133305096736706
3.08762138125183,0.0841542462767107,0.0194292851251403,4.33130945038324,1.48225190805684e-05,0.000127325438902083
2.05543920975936,-0.00468842539006845,0.0238075711729916,-0.196930016758166,0.843882303633775,NA
2.05432034212492,0.00748130539138261,0.0238132700410176,0.314165395113577,0.753395423735022,NA
2.19054309290144,-0.0632048980624028,0.02307004988245,-2.73969490245812,0.00614962409453318,0.0228596114240251
2.11548427759733,-0.0189537198754515,0.0234688118208443,-0.807613100319693,0.419313342901897,NA
2.27766538221284,-0.0511751064289442,0.0226216709140706,-2.26221602388856,0.0236840597711889,0.0696780759154718
2.07248208712612,-0.00523148242936073,0.0237093669147479,-0.220650447908274,0.825364617261724,NA
2.0835610628849,0.00674414058853657,0.0236456013818801,0.28521755398045,0.775477472535957,NA
2.07539548787785,-0.0166687835696747,0.0236937147549808,-0.703510772457941,0.481737495803106,NA
2.43933614633817,-0.129061539884715,0.021882240722925,-5.89800384334056,3.67925407006376e-09,6.49413543736597e-08
2.28443334544795,-0.030091245944108,0.0225846998306614,-1.33237307423743,0.182737625465801,0.333982170798135
2.08905092451715,0.0123939070143063,0.0236144666931116,0.524843824566306,0.59969176332202,NA
2.06784314089424,-0.0199418093634705,0.0237373563888107,-0.840102370155701,0.400850991309638,NA
2.08435487548879,-0.00215913366352861,0.0236413876170739,-0.091328550527604,0.927231532740439,NA
2.05543613549944,0.00356176121593552,0.0238069919339094,0.149609880400822,0.881072412494365,NA
2.17790933777899,-0.0305141202479589,0.0231309517587139,-1.31918999988678,0.187105600630511,0.340276028810746
2.19638368448547,0.025460092815527,0.0230293899191276,1.10554786318419,0.26892226685794,0.435583080888065
2.06103352487654,0.00910223000224516,0.0237743660955118,0.382858998876252,0.701824313405908,NA
2.25661564266133,-0.0223480268209121,0.0227225369907904,-0.983518118155996,0.325352502594702,0.501455382288605
